日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2022-05-03,県立カシマサッカースタジアム,晴,16.4,全面良芝,26493,ジュビロ磐田,鹿島アントラーズ,Away,1,3,0.708,7,2,0,475,16,5,3,6,23,14,24,18,3,1,1,0,34,10,114108,180,126,5.6,47.2,14.3,74.5,12.5,95.7,28.6,70.8,1.985,20,5,0,506,16,6,2,7,21,14,19,27,1,3,0,0,43,19,119168,218,127,15.7,52.8,15.0,79.4,43.8,85.7,35.7,63.2,0
2022-05-07,エディオンスタジアム広島,晴,27.5,全面良芝,8730,サンフレッチェ広島,鹿島アントラーズ,Home,3,0,1.528,17,6,0,398,18,8,0,5,25,18,18,10,3,2,2,0,44,19,112461,174,112,15.2,46.2,17.6,75.9,27.8,84.0,27.8,77.8,0.776,6,2,0,466,8,18,2,4,22,11,23,14,2,0,1,0,36,6,112303,178,122,4.9,53.8,0.0,79.6,0.0,100.0,36.4,73.9,3
2022-05-07,エディオンスタジアム広島,晴,27.5,全面良芝,8730,鹿島アントラーズ,サンフレッチェ広島,Away,0,3,0.776,6,2,0,466,8,18,2,4,22,11,23,14,2,0,1,0,36,6,112303,178,122,4.9,53.8,0.0,79.6,0.0,100.0,36.4,73.9,1.528,17,6,0,398,18,8,0,5,25,18,18,10,3,2,2,0,44,19,112461,174,112,15.2,46.2,17.6,75.9,27.8,84.0,27.8,77.8,0
2022-05-21,埼玉スタジアム２００２,曇,20.1,全面良芝,37144,浦和レッズ,鹿島アントラーズ,Home,1,1,1.606,10,3,1,469,11,14,0,4,29,18,15,24,0,0,0,0,42,12,108141,175,121,8.3,58.6,10.0,76.1,18.2,93.1,44.4,60.0,0.937,15,6,0,340,22,10,0,9,29,16,18,19,1,0,0,0,35,10,113105,219,124,12.1,41.4,6.7,64.4,22.7,82.8,56.3,66.7,1
2022-05-21,埼玉スタジアム２００２,曇,20.1,全面良芝,37144,鹿島アントラーズ,浦和レッズ,Away,1,1,0.937,15,6,0,340,22,10,0,9,29,16,18,19,1,0,0,0,35,10,113105,219,124,12.1,41.4,6.7,64.4,22.7,82.8,56.3,66.7,1.606,10,3,1,469,11,14,0,4,29,18,15,24,0,0,0,0,42,12,108141,175,121,8.3,58.6,10.0,76.1,18.2,93.1,44.4,60.0,1
2022-05-25,県立カシマサッカースタジアム,晴,20.7,全面良芝,6878,鹿島アントラーズ,サガン鳥栖,Home,4,4,1.879,17,8,0,442,21,21,1,6,31,9,13,12,1,1,0,0,50,19,113685,185,124,13.7,58.3,23.5,70.6,28.6,90.3,44.4,69.2,2.188,9,6,0,282,7,10,1,6,21,6,16,25,3,1,1,0,19,7,121067,219,108,8.3,41.7,44.4,62.1,28.6,61.9,33.3,37.5,1
2022-05-25,県立カシマサッカースタジアム,晴,20.7,全面良芝,6878,サガン鳥栖,鹿島アントラーズ,Away,4,4,2.188,9,6,0,282,7,10,1,6,21,6,16,25,3,1,1,0,19,7,121067,219,108,8.3,41.7,44.4,62.1,28.6,61.9,33.3,37.5,1.879,17,8,0,442,21,21,1,6,31,9,13,12,1,1,0,0,50,19,113685,185,124,13.7,58.3,23.5,70.6,28.6,90.3,44.4,69.2,1
2022-05-29,味の素スタジアム,晴,28.2,全面良芝,28436,ＦＣ東京,鹿島アントラーズ,Home,3,1,1.833,11,7,1,368,7,16,3,7,33,12,25,20,3,2,0,0,24,16,105555,174,143,7.7,52.8,27.3,72.3,0.0,66.7,33.3,64.0,0.883,12,2,0,357,16,12,3,2,22,10,24,9,1,2,4,0,30,11,105051,167,126,9.5,47.2,8.3,67.2,31.3,95.5,20.0,58.3,3
2022-05-29,味の素スタジアム,晴,28.2,全面良芝,28436,鹿島アントラーズ,ＦＣ東京,Away,1,3,0.883,12,2,0,357,16,12,3,2,22,10,24,9,1,2,4,0,30,11,105051,167,126,9.5,47.2,8.3,67.2,31.3,95.5,20.0,58.3,1.833,11,7,1,368,7,16,3,7,33,12,25,20,3,2,0,0,24,16,105555,174,143,7.7,52.8,27.3,72.3,0.0,66.7,33.3,64.0,0
2022-06-18,県立カシマサッカースタジアム,曇一時雨,23.2,全面良芝,12179,鹿島アントラーズ,京都サンガF.C.,Home,1,0,0.841,12,5,0,357,10,10,2,8,29,10,19,20,3,3,1,0,30,3,108008,169,125,9.6,55.2,8.3,65.8,10.0,89.7,60.0,57.9,1.112,12,4,0,283,11,10,3,6,29,13,21,24,2,2,1,0,22,6,110575,178,126,9.5,44.8,0.0,59.4,27.3,82.8,46.2,52.4,3
2022-06-18,県立カシマサッカースタジアム,曇一時雨,23.2,全面良芝,12179,京都サンガF.C.,鹿島アントラーズ,Away,0,1,1.112,12,4,0,283,11,10,3,6,29,13,21,24,2,2,1,0,22,6,110575,178,126,9.5,44.8,0.0,59.4,27.3,82.8,46.2,52.4,0.841,12,5,0,357,10,10,2,8,29,10,19,20,3,3,1,0,30,3,108008,169,125,9.6,55.2,8.3,65.8,10.0,89.7,60.0,57.9,0
2022-06-26,豊田スタジアム,晴,28.2,全面良芝,18232,名古屋グランパス,鹿島アントラーズ,Home,1,1,2.147,17,8,1,471,13,16,2,5,19,13,11,11,0,1,1,0,51,14,108741,149,113,15.0,56.2,5.9,80.9,46.2,63.2,69.2,63.6,1.654,13,1,0,354,9,9,1,2,14,3,13,18,4,2,2,0,22,6,109850,164,100,13.0,43.8,7.7,73.7,44.4,100.0,33.3,76.9,1
2022-06-26,豊田スタジアム,晴,28.2,全面良芝,18232,鹿島アントラーズ,名古屋グランパス,Away,1,1,1.654,13,1,0,354,9,9,1,2,14,3,13,18,4,2,2,0,22,6,109850,164,100,13.0,43.8,7.7,73.7,44.4,100.0,33.3,76.9,2.147,17,8,1,471,13,16,2,5,19,13,11,11,0,1,1,0,51,14,108741,149,113,15.0,56.2,5.9,80.9,46.2,63.2,69.2,63.6,1
2022-07-02,三協フロンテア柏スタジアム,晴,28.3,全面良芝,12462,柏レイソル,鹿島アントラーズ,Home,1,2,1.609,16,4,0,385,18,9,4,6,37,11,11,12,1,1,1,0,34,15,107455,152,123,13.0,49.1,6.3,69.1,27.8,67.6,45.5,81.8,1.48,8,3,1,371,10,12,1,1,18,5,23,36,2,4,1,0,22,7,110200,181,109,7.3,50.9,25.0,72.2,20.0,94.4,40.0,34.8,0
2022-07-02,三協フロンテア柏スタジアム,晴,28.3,全面良芝,12462,鹿島アントラーズ,柏レイソル,Away,2,1,1.48,8,3,1,371,10,12,1,1,18,5,23,36,2,4,1,0,22,7,110200,181,109,7.3,50.9,25.0,72.2,20.0,94.4,40.0,34.8,1.609,16,4,0,385,18,9,4,6,37,11,11,12,1,1,1,0,34,15,107455,152,123,13.0,49.1,6.3,69.1,27.8,67.6,45.5,81.8,3
2022-07-06,県立カシマサッカースタジアム,曇,23.4,全面良芝,8217,鹿島アントラーズ,セレッソ大阪,Home,3,3,1.127,16,6,0,426,24,13,1,1,21,15,13,8,3,0,0,0,38,15,112088,185,110,14.5,50.4,18.8,72.5,29.2,100.0,73.3,69.2,0.594,10,4,0,362,8,17,1,2,23,7,13,17,1,1,1,0,29,9,113219,155,121,8.3,49.6,20.0,73.5,25.0,60.9,28.6,53.8,1
2022-07-06,県立カシマサッカースタジアム,曇,23.4,全面良芝,8217,セレッソ大阪,鹿島アントラーズ,Away,3,3,0.594,10,4,0,362,8,17,1,2,23,7,13,17,1,1,1,0,29,9,113219,155,121,8.3,49.6,20.0,73.5,25.0,60.9,28.6,53.8,1.127,16,6,0,426,24,13,1,1,21,15,13,8,3,0,0,0,38,15,112088,185,110,14.5,50.4,18.8,72.5,29.2,100.0,73.3,69.2,1
2022-07-16,県立カシマサッカースタジアム,曇,25.1,全面良芝,20602,鹿島アントラーズ,ヴィッセル神戸,Home,1,1,0.82,14,5,0,431,11,12,2,2,26,9,25,17,3,0,3,1,34,10,106175,155,110,12.7,48.0,7.1,74.9,9.1,84.6,44.4,60.0,1.077,9,4,0,449,6,12,0,4,29,16,17,30,1,2,2,0,32,10,109681,171,116,7.8,52.0,11.1,76.6,16.7,58.6,31.3,58.8,1
2022-07-16,県立カシマサッカースタジアム,曇,25.1,全面良芝,20602,ヴィッセル神戸,鹿島アントラーズ,Away,1,1,1.077,9,4,0,449,6,12,0,4,29,16,17,30,1,2,2,0,32,10,109681,171,116,7.8,52.0,11.1,76.6,16.7,58.6,31.3,58.8,0.82,14,5,0,431,11,12,2,2,26,9,25,17,3,0,3,1,34,10,106175,155,110,12.7,48.0,7.1,74.9,9.1,84.6,44.4,60.0,1
2022-08-06,県立カシマサッカースタジアム,曇,24.1,全面良芝,19745,鹿島アントラーズ,サンフレッチェ広島,Home,0,2,0.419,7,2,0,402,13,10,1,2,26,12,15,26,1,4,1,0,30,11,112033,169,123,5.7,46.1,0.0,74.6,30.8,80.8,41.7,80.0,1.335,12,3,0,486,22,11,4,6,18,13,23,20,3,1,3,0,49,19,111943,169,121,9.9,53.9,16.7,78.6,18.2,94.4,76.9,60.9,0
2022-08-06,県立カシマサッカースタジアム,曇,24.1,全面良芝,19745,サンフレッチェ広島,鹿島アントラーズ,Away,2,0,1.335,12,3,0,486,22,11,4,6,18,13,23,20,3,1,3,0,49,19,111943,169,121,9.9,53.9,16.7,78.6,18.2,94.4,76.9,60.9,0.419,7,2,0,402,13,10,1,2,26,12,15,26,1,4,1,0,30,11,112033,169,123,5.7,46.1,0.0,74.6,30.8,80.8,41.7,80.0,3
2022-08-14,県立カシマサッカースタジアム,曇,28.8,全面良芝,18289,鹿島アントラーズ,アビスパ福岡,Home,2,0,1.039,12,4,0,382,10,14,0,0,16,4,18,27,1,3,3,0,32,8,103754,163,89,13.5,49.9,8.3,77.5,30.0,93.8,50.0,66.7,0.99,10,2,0,327,20,12,3,6,15,15,14,13,0,0,2,0,25,12,99554,149,102,9.8,50.1,0.0,73.7,35.0,80.0,53.3,57.1,3
2022-08-14,県立カシマサッカースタジアム,曇,28.8,全面良芝,18289,アビスパ福岡,鹿島アントラーズ,Away,0,2,0.99,10,2,0,327,20,12,3,6,15,15,14,13,0,0,2,0,25,12,99554,149,102,9.8,50.1,0.0,73.7,35.0,80.0,53.3,57.1,1.039,12,4,0,382,10,14,0,0,16,4,18,27,1,3,3,0,32,8,103754,163,89,13.5,49.9,8.3,77.5,30.0,93.8,50.0,66.7,0
2022-08-21,レモンガススタジアム平塚,雨,26.5,全面良芝,10781,湘南ベルマーレ,鹿島アントラーズ,Home,1,1,1.56,16,5,0,394,18,14,3,9,27,13,21,10,0,1,1,0,40,15,112461,171,139,11.5,51.2,6.3,69.0,11.1,77.8,46.2,71.4,0.399,7,4,0,348,11,16,1,4,16,8,20,29,4,3,0,0,24,8,107862,150,128,5.5,48.8,14.3,69.8,54.5,81.3,75.0,45.0,1
2022-08-21,レモンガススタジアム平塚,雨,26.5,全面良芝,10781,鹿島アントラーズ,湘南ベルマーレ,Away,1,1,0.399,7,4,0,348,11,16,1,4,16,8,20,29,4,3,0,0,24,8,107862,150,128,5.5,48.8,14.3,69.8,54.5,81.3,75.0,45.0,1.56,16,5,0,394,18,14,3,9,27,13,21,10,0,1,1,0,40,15,112461,171,139,11.5,51.2,6.3,69.0,11.1,77.8,46.2,71.4,1
2022-08-27,等々力陸上競技場,晴,29.0,全面良芝,20757,川崎フロンターレ,鹿島アントラーズ,Home,2,1,1.486,9,6,1,330,2,10,2,4,14,6,13,36,1,1,2,0,29,7,105703,127,100,9.0,37.4,22.2,78.2,0.0,71.4,66.7,61.5,0.436,8,2,0,603,20,6,1,6,25,12,8,13,1,2,3,0,52,14,109570,151,108,7.4,62.6,12.5,82.3,30.0,96.0,50.0,75.0,3
2022-08-27,等々力陸上競技場,晴,29.0,全面良芝,20757,鹿島アントラーズ,川崎フロンターレ,Away,1,2,0.436,8,2,0,603,20,6,1,6,25,12,8,13,1,2,3,0,52,14,109570,151,108,7.4,62.6,12.5,82.3,30.0,96.0,50.0,75.0,1.486,9,6,1,330,2,10,2,4,14,6,13,36,1,1,2,0,29,7,105703,127,100,9.0,37.4,22.2,78.2,0.0,71.4,66.7,61.5,0
2022-09-03,県立カシマサッカースタジアム,曇,23.5,全面良芝,20664,鹿島アントラーズ,浦和レッズ,Home,2,2,0.655,12,2,0,478,23,13,2,1,15,14,15,15,4,2,2,0,41,7,117792,187,106,11.3,46.1,16.7,80.3,21.7,100.0,35.7,60.0,0.897,13,4,0,542,17,7,2,4,14,11,13,21,1,2,2,0,47,18,111950,158,99,13.1,53.9,15.4,82.8,11.8,71.4,36.4,61.5,1
2022-09-03,県立カシマサッカースタジアム,曇,23.5,全面良芝,20664,浦和レッズ,鹿島アントラーズ,Away,2,2,0.897,13,4,0,542,17,7,2,4,14,11,13,21,1,2,2,0,47,18,111950,158,99,13.1,53.9,15.4,82.8,11.8,71.4,36.4,61.5,0.655,12,2,0,478,23,13,2,1,15,14,15,15,4,2,2,0,41,7,117792,187,106,11.3,46.1,16.7,80.3,21.7,100.0,35.7,60.0,1
2022-09-10,サンガスタジアム by ＫＹＯＣＥＲＡ,雨のち晴,25.7,全面良芝,12946,京都サンガF.C.,鹿島アントラーズ,Home,1,1,1.173,9,3,0,232,8,10,5,3,13,12,12,35,3,3,2,0,19,15,113404,177,107,8.4,37.5,11.1,59.5,25.0,53.8,16.7,58.3,1.11,13,6,0,567,20,18,3,4,22,14,28,16,0,5,1,0,62,15,112216,165,118,11.0,62.5,7.7,78.8,20.0,81.8,78.6,71.4,1
2022-09-10,サンガスタジアム by ＫＹＯＣＥＲＡ,雨のち晴,25.7,全面良芝,12946,鹿島アントラーズ,京都サンガF.C.,Away,1,1,1.11,13,6,0,567,20,18,3,4,22,14,28,16,0,5,1,0,62,15,112216,165,118,11.0,62.5,7.7,78.8,20.0,81.8,78.6,71.4,1.173,9,3,0,232,8,10,5,3,13,12,12,35,3,3,2,0,19,15,113404,177,107,8.4,37.5,11.1,59.5,25.0,53.8,16.7,58.3,1
2022-09-16,駅前不動産スタジアム,晴,27.7,全面良芝,8572,サガン鳥栖,鹿島アントラーズ,Home,1,1,1.065,16,6,0,410,17,8,4,2,24,14,30,18,1,1,3,0,31,17,121139,230,112,14.3,50.3,6.3,78.5,11.8,91.7,57.1,53.3,0.929,14,4,0,397,10,11,2,3,30,13,20,27,1,3,1,0,35,10,115676,186,121,11.6,49.7,7.1,75.6,20.0,100.0,53.8,80.0,1
2022-09-16,駅前不動産スタジアム,晴,27.7,全面良芝,8572,鹿島アントラーズ,サガン鳥栖,Away,1,1,0.929,14,4,0,397,10,11,2,3,30,13,20,27,1,3,1,0,35,10,115676,186,121,11.6,49.7,7.1,75.6,20.0,100.0,53.8,80.0,1.065,16,6,0,410,17,8,4,2,24,14,30,18,1,1,3,0,31,17,121139,230,112,14.3,50.3,6.3,78.5,11.8,91.7,57.1,53.3,1
2022-10-01,県立カシマサッカースタジアム,晴,24.7,全面良芝,21297,鹿島アントラーズ,ＦＣ東京,Home,0,1,2.444,20,3,0,408,20,9,0,6,15,7,20,21,0,0,1,0,33,12,106421,169,108,18.5,49.9,0.0,78.4,35.0,93.3,28.6,55.0,1.105,18,5,0,416,12,10,0,7,30,8,19,25,3,0,2,0,31,13,104998,175,118,15.3,50.1,5.6,80.5,8.3,83.3,37.5,78.9,0
2022-10-01,県立カシマサッカースタジアム,晴,24.7,全面良芝,21297,ＦＣ東京,鹿島アントラーズ,Away,1,0,1.105,18,5,0,416,12,10,0,7,30,8,19,25,3,0,2,0,31,13,104998,175,118,15.3,50.1,5.6,80.5,8.3,83.3,37.5,78.9,2.444,20,3,0,408,20,9,0,6,15,7,20,21,0,0,1,0,33,12,106421,169,108,18.5,49.9,0.0,78.4,35.0,93.3,28.6,55.0,3
2022-10-08,ヤマハスタジアム（磐田）,曇,24.2,全面良芝,9476,ジュビロ磐田,鹿島アントラーズ,Home,3,3,2.363,16,4,1,313,22,12,2,7,12,7,19,29,3,2,0,0,27,20,114556,153,118,13.6,42.5,18.8,70.3,31.8,91.7,71.4,57.9,1.349,15,6,0,539,27,6,2,8,22,20,13,25,1,2,2,0,41,21,114360,144,117,12.8,57.5,20.0,77.2,14.8,90.9,60.0,53.8,1
2022-10-08,ヤマハスタジアム（磐田）,曇,24.2,全面良芝,9476,鹿島アントラーズ,ジュビロ磐田,Away,3,3,1.349,15,6,0,539,27,6,2,8,22,20,13,25,1,2,2,0,41,21,114360,144,117,12.8,57.5,20.0,77.2,14.8,90.9,60.0,53.8,2.363,16,4,1,313,22,12,2,7,12,7,19,29,3,2,0,0,27,20,114556,153,118,13.6,42.5,18.8,70.3,31.8,91.7,71.4,57.9,1
2022-10-29,ＩＡＩスタジアム日本平,晴,19.2,全面良芝,16605,清水エスパルス,鹿島アントラーズ,Home,0,1,1.204,17,5,0,469,19,9,1,5,19,19,15,30,1,0,1,0,42,11,118420,181,102,16.7,52.4,0.0,83.4,10.5,94.7,36.8,60.0,0.764,10,4,0,456,18,6,0,10,32,12,18,18,3,1,0,0,44,10,121091,184,122,8.2,47.6,10.0,76.8,16.7,90.6,25.0,83.3,0
2022-10-29,ＩＡＩスタジアム日本平,晴,19.2,全面良芝,16605,鹿島アントラーズ,清水エスパルス,Away,1,0,0.764,10,4,0,456,18,6,0,10,32,12,18,18,3,1,0,0,44,10,121091,184,122,8.2,47.6,10.0,76.8,16.7,90.6,25.0,83.3,1.204,17,5,0,469,19,9,1,5,19,19,15,30,1,0,1,0,42,11,118420,181,102,16.7,52.4,0.0,83.4,10.5,94.7,36.8,60.0,3
2022-11-05,県立カシマサッカースタジアム,曇,17.7,全面良芝,21575,鹿島アントラーズ,ガンバ大阪,Home,0,0,0.833,14,2,0,636,20,9,1,4,25,6,21,17,0,2,1,0,67,21,115121,145,119,11.8,61.5,0.0,82.1,10.0,88.0,66.7,66.7,0.231,2,0,0,336,12,9,2,2,19,8,22,20,2,1,3,0,35,3,113076,135,114,1.8,38.5,0.0,68.5,16.7,78.9,37.5,77.3,1
2022-11-05,県立カシマサッカースタジアム,曇,17.7,全面良芝,21575,ガンバ大阪,鹿島アントラーズ,Away,0,0,0.231,2,0,0,336,12,9,2,2,19,8,22,20,2,1,3,0,35,3,113076,135,114,1.8,38.5,0.0,68.5,16.7,78.9,37.5,77.3,0.833,14,2,0,636,20,9,1,4,25,6,21,17,0,2,1,0,67,21,115121,145,119,11.8,61.5,0.0,82.1,10.0,88.0,66.7,66.7,1
2022-02-19,サンガスタジアム by ＫＹＯＣＥＲＡ,曇のち雨,9.5,全面良芝,11701,京都サンガF.C.,浦和レッズ,Home,1,0,0.876,9,2,0,408,13,8,0,3,22,10,33,30,2,0,0,0,32,11,120897,209,124,7.3,45.0,11.1,69.4,38.5,81.8,10.0,60.6,1.629,15,6,0,507,20,12,0,4,34,16,30,14,1,0,0,0,45,16,113405,208,141,10.6,55.0,0.0,71.6,30.0,91.2,50.0,73.3,3
2022-02-19,サンガスタジアム by ＫＹＯＣＥＲＡ,曇のち雨,9.5,全面良芝,11701,浦和レッズ,京都サンガF.C.,Away,0,1,1.629,15,6,0,507,20,12,0,4,34,16,30,14,1,0,0,0,45,16,113405,208,141,10.6,55.0,0.0,71.6,30.0,91.2,50.0,73.3,0.876,9,2,0,408,13,8,0,3,22,10,33,30,2,0,0,0,32,11,120897,209,124,7.3,45.0,11.1,69.4,38.5,81.8,10.0,60.6,0
2022-02-23,埼玉スタジアム２００２,晴,10.9,全面良芝,19446,浦和レッズ,ヴィッセル神戸,Home,2,2,0.798,9,5,0,274,12,6,2,9,16,12,19,50,4,1,2,1,22,11,109659,175,112,8.0,39.9,22.2,68.2,16.7,75.0,41.7,68.4,3.978,20,5,1,568,36,7,1,7,18,13,17,24,1,2,1,0,65,24,116116,157,110,18.2,60.1,10.0,81.0,25.0,100.0,53.8,70.6,1
2022-02-23,埼玉スタジアム２００２,晴,10.9,全面良芝,19446,ヴィッセル神戸,浦和レッズ,Away,2,2,3.978,20,5,1,568,36,7,1,7,18,13,17,24,1,2,1,0,65,24,116116,157,110,18.2,60.1,10.0,81.0,25.0,100.0,53.8,70.6,0.798,9,5,0,274,12,6,2,9,16,12,19,50,4,1,2,1,22,11,109659,175,112,8.0,39.9,22.2,68.2,16.7,75.0,41.7,68.4,1
2022-02-26,埼玉スタジアム２００２,晴,13.1,全面良芝,16121,浦和レッズ,ガンバ大阪,Home,0,1,1.463,13,3,0,685,18,16,0,4,14,3,10,15,1,0,3,1,48,7,113638,186,125,10.4,66.4,0.0,83.4,33.3,92.9,66.7,70.0,0.966,9,3,0,313,14,18,0,2,18,9,20,21,2,0,0,0,25,6,118800,163,122,7.4,33.6,11.1,66.1,21.4,83.3,44.4,60.0,0
2022-02-26,埼玉スタジアム２００２,晴,13.1,全面良芝,16121,ガンバ大阪,浦和レッズ,Away,1,0,0.966,9,3,0,313,14,18,0,2,18,9,20,21,2,0,0,0,25,6,118800,163,122,7.4,33.6,11.1,66.1,21.4,83.3,44.4,60.0,1.463,13,3,0,685,18,16,0,4,14,3,10,15,1,0,3,1,48,7,113638,186,125,10.4,66.4,0.0,83.4,33.3,92.9,66.7,70.0,3
2022-03-02,等々力陸上競技場,曇,12.4,全面良芝,14696,川崎フロンターレ,浦和レッズ,Home,2,1,0.771,9,3,0,517,12,8,0,2,28,7,14,24,2,2,4,0,41,12,108091,150,104,8.7,50.4,22.2,81.4,25.0,78.6,0.0,57.1,1.748,11,3,0,452,18,15,2,9,26,7,30,22,3,0,1,0,32,6,108894,159,118,9.3,49.6,9.1,78.8,11.1,92.3,57.1,60.0,3
2022-03-02,等々力陸上競技場,曇,12.4,全面良芝,14696,浦和レッズ,川崎フロンターレ,Away,1,2,1.748,11,3,0,452,18,15,2,9,26,7,30,22,3,0,1,0,32,6,108894,159,118,9.3,49.6,9.1,78.8,11.1,92.3,57.1,60.0,0.771,9,3,0,517,12,8,0,2,28,7,14,24,2,2,4,0,41,12,108091,150,104,8.7,50.4,22.2,81.4,25.0,78.6,0.0,57.1,0
2022-03-06,埼玉スタジアム２００２,晴,11.0,全面良芝,19144,浦和レッズ,湘南ベルマーレ,Home,2,0,0.981,13,4,0,471,17,18,0,6,22,14,18,8,3,2,0,0,27,17,112904,192,128,10.2,47.6,15.4,74.1,29.4,72.7,57.1,77.8,0.458,7,0,0,561,8,3,2,1,31,6,21,14,3,0,1,0,43,8,117513,145,118,5.9,52.4,0.0,78.6,12.5,93.5,33.3,81.0,3
2022-03-06,埼玉スタジアム２００２,晴,11.0,全面良芝,19144,湘南ベルマーレ,浦和レッズ,Away,0,2,0.458,7,0,0,561,8,3,2,1,31,6,21,14,3,0,1,0,43,8,117513,145,118,5.9,52.4,0.0,78.6,12.5,93.5,33.3,81.0,0.981,13,4,0,471,17,18,0,6,22,14,18,8,3,2,0,0,27,17,112904,192,128,10.2,47.6,15.4,74.1,29.4,72.7,57.1,77.8,0
2022-03-13,駅前不動産スタジアム,曇,21.1,全面良芝,9627,サガン鳥栖,浦和レッズ,Home,1,0,1.117,14,2,0,478,18,4,0,6,29,11,29,29,2,2,1,0,44,15,126039,235,134,10.4,47.9,7.1,77.6,22.2,82.8,45.5,62.1,1.003,13,2,0,505,22,15,2,4,26,12,16,18,1,0,0,0,33,7,117194,193,131,9.9,52.1,0.0,75.4,13.6,88.5,58.3,75.0,3
2022-03-13,駅前不動産スタジアム,曇,21.1,全面良芝,9627,浦和レッズ,サガン鳥栖,Away,0,1,1.003,13,2,0,505,22,15,2,4,26,12,16,18,1,0,0,0,33,7,117194,193,131,9.9,52.1,0.0,75.4,13.6,88.5,58.3,75.0,1.117,14,2,0,478,18,4,0,6,29,11,29,29,2,2,1,0,44,15,126039,235,134,10.4,47.9,7.1,77.6,22.2,82.8,45.5,62.1,0
2022-03-19,埼玉スタジアム２００２,曇のち雨,16.5,全面良芝,24207,浦和レッズ,ジュビロ磐田,Home,4,1,3.076,20,13,1,598,14,7,1,3,23,9,32,23,1,1,0,0,38,18,115631,187,111,18.0,53.6,20.0,84.3,28.6,95.7,55.6,71.9,1.065,11,3,0,537,12,6,1,4,25,10,33,20,2,1,1,0,38,9,113840,159,112,9.8,46.4,9.1,83.6,25.0,96.0,30.0,66.7,3
2022-03-19,埼玉スタジアム２００２,曇のち雨,16.5,全面良芝,24207,ジュビロ磐田,浦和レッズ,Away,1,4,1.065,11,3,0,537,12,6,1,4,25,10,33,20,2,1,1,0,38,9,113840,159,112,9.8,46.4,9.1,83.6,25.0,96.0,30.0,66.7,3.076,20,13,1,598,14,7,1,3,23,9,32,23,1,1,0,0,38,18,115631,187,111,18.0,53.6,20.0,84.3,28.6,95.7,55.6,71.9,0
2022-04-06,埼玉スタジアム２００２,晴,15.8,全面良芝,18757,浦和レッズ,清水エスパルス,Home,1,1,2.101,14,3,1,493,11,10,0,3,17,6,30,22,0,0,2,1,23,13,105247,153,104,13.5,53.9,7.1,85.6,36.4,82.4,16.7,63.3,1.36,17,4,0,456,25,10,0,8,25,12,15,19,2,0,1,0,65,16,111629,179,108,15.7,46.1,5.9,80.7,32.0,88.0,33.3,66.7,1
2022-04-06,埼玉スタジアム２００２,晴,15.8,全面良芝,18757,清水エスパルス,浦和レッズ,Away,1,1,1.36,17,4,0,456,25,10,0,8,25,12,15,19,2,0,1,0,65,16,111629,179,108,15.7,46.1,5.9,80.7,32.0,88.0,33.3,66.7,2.101,14,3,1,493,11,10,0,3,17,6,30,22,0,0,2,1,23,13,105247,153,104,13.5,53.9,7.1,85.6,36.4,82.4,16.7,63.3,1
2022-04-10,味の素スタジアム,晴,25.6,全面良芝,22429,ＦＣ東京,浦和レッズ,Home,0,0,1.03,8,3,0,366,7,9,2,2,14,10,17,23,1,2,1,0,33,4,109151,168,107,7.5,39.5,0.0,75.7,28.6,78.6,70.0,70.6,1.701,18,3,0,559,13,7,2,4,26,10,24,11,4,2,0,0,47,20,104601,158,118,15.3,60.5,0.0,83.9,38.5,88.5,40.0,66.7,1
2022-04-10,味の素スタジアム,晴,25.6,全面良芝,22429,浦和レッズ,ＦＣ東京,Away,0,0,1.701,18,3,0,559,13,7,2,4,26,10,24,11,4,2,0,0,47,20,104601,158,118,15.3,60.5,0.0,83.9,38.5,88.5,40.0,66.7,1.03,8,3,0,366,7,9,2,2,14,10,17,23,1,2,1,0,33,4,109151,168,107,7.5,39.5,0.0,75.7,28.6,78.6,70.0,70.6,1
2022-05-08,三協フロンテア柏スタジアム,曇,19.7,全面良芝,13418,柏レイソル,浦和レッズ,Home,0,0,0.627,9,3,0,327,12,5,4,1,21,10,22,19,1,0,4,0,39,11,111747,167,103,8.7,35.6,0.0,72.2,16.7,61.9,20.0,63.6,0.669,10,2,0,663,10,18,0,1,24,12,22,10,5,4,1,0,25,8,107654,164,126,7.9,64.4,0.0,83.3,10.0,75.0,75.0,63.6,1
