日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2023-02-25,県立カシマサッカースタジアム,曇のち雨,9.7,全面良芝,28608,川崎フロンターレ,鹿島アントラーズ,Away,2,1,3.166,17,2,1,730,15,17,1,4,32,10,19,17,1,2,1,1,58,15,109705,105,113,15.0,69.4,11.8,82.3,46.7,96.9,40.0,57.9,0.725,6,4,0,238,12,9,2,3,21,7,13,42,1,1,0,1,24,6,113757,129,108,5.6,30.6,16.7,62.2,16.7,85.7,28.6,84.6,3
2023-03-04,ニッパツ三ツ沢球技場,晴,17.4,全面良芝,10637,横浜ＦＣ,鹿島アントラーズ,Home,1,3,1.214,4,1,1,432,8,10,7,3,31,4,18,27,0,1,2,0,16,6,117360,134,127,3.1,53.7,25.0,72.7,12.5,80.6,25.0,38.9,1.664,19,3,0,323,20,18,1,5,28,18,20,18,7,7,0,0,40,18,115108,173,121,15.7,46.3,15.8,64.7,30.0,96.4,61.1,65.0,0
2023-03-04,ニッパツ三ツ沢球技場,晴,17.4,全面良芝,10637,鹿島アントラーズ,横浜ＦＣ,Away,3,1,1.664,19,3,0,323,20,18,1,5,28,18,20,18,7,7,0,0,40,18,115108,173,121,15.7,46.3,15.8,64.7,30.0,96.4,61.1,65.0,1.214,4,1,1,432,8,10,7,3,31,4,18,27,0,1,2,0,16,6,117360,134,127,3.1,53.7,25.0,72.7,12.5,80.6,25.0,38.9,3
2023-03-12,県立カシマサッカースタジアム,晴,15.4,全面良芝,20097,鹿島アントラーズ,アビスパ福岡,Home,0,0,1.092,14,1,0,411,16,21,0,4,23,13,29,26,2,2,2,1,37,15,104851,115,121,11.6,53.2,0.0,74.0,12.5,82.6,69.2,69.0,0.419,5,0,0,365,17,12,2,1,29,9,15,38,0,0,4,0,33,7,108157,104,108,4.6,46.8,0.0,75.6,29.4,72.4,55.6,60.0,1
2023-03-12,県立カシマサッカースタジアム,晴,15.4,全面良芝,20097,アビスパ福岡,鹿島アントラーズ,Away,0,0,0.419,5,0,0,365,17,12,2,1,29,9,15,38,0,0,4,0,33,7,108157,104,108,4.6,46.8,0.0,75.6,29.4,72.4,55.6,60.0,1.092,14,1,0,411,16,21,0,4,23,13,29,26,2,2,2,1,37,15,104851,115,121,11.6,53.2,0.0,74.0,12.5,82.6,69.2,69.0,1
2023-04-01,県立カシマサッカースタジアム,晴,17.5,全面良芝,15414,鹿島アントラーズ,サンフレッチェ広島,Home,1,2,0.519,9,4,0,470,25,15,0,6,25,17,23,18,1,0,0,0,43,7,114299,137,142,6.3,54.2,11.1,67.9,8.0,84.0,58.8,82.6,1.224,8,4,1,385,16,12,0,4,33,3,23,31,0,0,1,0,35,10,112344,137,133,6.0,45.8,25.0,70.6,25.0,78.8,33.3,47.8,0
2023-04-01,県立カシマサッカースタジアム,晴,17.5,全面良芝,15414,サンフレッチェ広島,鹿島アントラーズ,Away,2,1,1.224,8,4,1,385,16,12,0,4,33,3,23,31,0,0,1,0,35,10,112344,137,133,6.0,45.8,25.0,70.6,25.0,78.8,33.3,47.8,0.519,9,4,0,470,25,15,0,6,25,17,23,18,1,0,0,0,43,7,114299,137,142,6.3,54.2,11.1,67.9,8.0,84.0,58.8,82.6,3
2023-04-09,三協フロンテア柏スタジアム,晴,13.2,全面良芝,11421,柏レイソル,鹿島アントラーズ,Home,1,0,0.799,6,1,0,325,16,9,2,5,16,13,19,32,4,2,3,0,29,8,118734,138,124,4.8,40.1,16.7,67.7,25.0,81.3,38.5,63.2,1.092,12,2,0,568,16,15,2,4,39,13,19,15,0,2,1,0,46,10,117230,138,137,8.8,59.9,0.0,77.5,12.5,97.4,38.5,68.4,3
2023-04-09,三協フロンテア柏スタジアム,晴,13.2,全面良芝,11421,鹿島アントラーズ,柏レイソル,Away,0,1,1.092,12,2,0,568,16,15,2,4,39,13,19,15,0,2,1,0,46,10,117230,138,137,8.8,59.9,0.0,77.5,12.5,97.4,38.5,68.4,0.799,6,1,0,325,16,9,2,5,16,13,19,32,4,2,3,0,29,8,118734,138,124,4.8,40.1,16.7,67.7,25.0,81.3,38.5,63.2,0
2023-04-15,県立カシマサッカースタジアム,雨,14.4,全面良芝,15311,鹿島アントラーズ,ヴィッセル神戸,Home,1,5,1.053,10,2,0,427,12,12,1,5,27,9,13,22,2,1,1,0,41,9,115428,139,125,8.0,49.9,10.0,69.1,8.3,92.6,55.6,69.2,2.935,18,10,1,410,22,10,1,7,20,13,24,21,1,1,3,0,36,14,120190,137,127,14.2,50.1,27.8,71.5,36.4,85.0,46.2,62.5,0
2023-04-15,県立カシマサッカースタジアム,雨,14.4,全面良芝,15311,ヴィッセル神戸,鹿島アントラーズ,Away,5,1,2.935,18,10,1,410,22,10,1,7,20,13,24,21,1,1,3,0,36,14,120190,137,127,14.2,50.1,27.8,71.5,36.4,85.0,46.2,62.5,1.053,10,2,0,427,12,12,1,5,27,9,13,22,2,1,1,0,41,9,115428,139,125,8.0,49.9,10.0,69.1,8.3,92.6,55.6,69.2,3
2023-04-23,デンカビッグスワンスタジアム,晴,14.2,全面良芝,23920,アルビレックス新潟,鹿島アントラーズ,Home,0,2,0.91,13,3,0,772,10,18,1,3,26,16,21,12,0,0,1,0,63,10,116162,79,116,11.2,63.4,0.0,86.7,10.0,100.0,50.0,47.6,1.217,11,4,0,343,10,13,0,4,13,15,26,20,8,1,2,0,35,11,121128,127,109,10.1,36.6,18.2,74.3,20.0,92.3,26.7,61.5,0
2023-04-23,デンカビッグスワンスタジアム,晴,14.2,全面良芝,23920,鹿島アントラーズ,アルビレックス新潟,Away,2,0,1.217,11,4,0,343,10,13,0,4,13,15,26,20,8,1,2,0,35,11,121128,127,109,10.1,36.6,18.2,74.3,20.0,92.3,26.7,61.5,0.91,13,3,0,772,10,18,1,3,26,16,21,12,0,0,1,0,63,10,116162,79,116,11.2,63.4,0.0,86.7,10.0,100.0,50.0,47.6,3
2023-04-29,県立カシマサッカースタジアム,曇,19.1,全面良芝,20525,鹿島アントラーズ,ガンバ大阪,Home,4,0,1.016,13,7,0,324,6,12,1,3,19,6,25,18,2,4,0,0,24,11,117707,128,109,11.9,40.1,30.8,70.1,50.0,100.0,50.0,52.0,0.908,9,1,0,554,13,10,5,2,27,17,12,13,1,1,2,0,45,9,110741,93,114,7.9,59.9,0.0,80.3,23.1,88.9,35.3,58.3,3
2023-04-29,県立カシマサッカースタジアム,曇,19.1,全面良芝,20525,ガンバ大阪,鹿島アントラーズ,Away,0,4,0.908,9,1,0,554,13,10,5,2,27,17,12,13,1,1,2,0,45,9,110741,93,114,7.9,59.9,0.0,80.3,23.1,88.9,35.3,58.3,1.016,13,7,0,324,6,12,1,3,19,6,25,18,2,4,0,0,24,11,117707,128,109,11.9,40.1,30.8,70.1,50.0,100.0,50.0,52.0,0
2023-05-07,ヨドコウ桜スタジアム,雨,20.8,全面良芝,12676,セレッソ大阪,鹿島アントラーズ,Home,0,1,0.303,4,1,0,280,15,14,5,0,37,7,29,23,2,2,2,1,16,4,100728,74,142,2.8,46.0,0.0,47.5,26.7,78.4,14.3,65.5,0.758,9,3,0,353,15,12,2,4,37,10,23,23,0,5,1,0,33,6,103439,98,153,5.9,54.0,11.1,58.6,6.7,91.9,20.0,78.3,0
2023-05-07,ヨドコウ桜スタジアム,雨,20.8,全面良芝,12676,鹿島アントラーズ,セレッソ大阪,Away,1,0,0.758,9,3,0,353,15,12,2,4,37,10,23,23,0,5,1,0,33,6,103439,98,153,5.9,54.0,11.1,58.6,6.7,91.9,20.0,78.3,0.303,4,1,0,280,15,14,5,0,37,7,29,23,2,2,2,1,16,4,100728,74,142,2.8,46.0,0.0,47.5,26.7,78.4,14.3,65.5,3
2023-05-14,国立競技場,曇,23.3,全面良芝,56020,鹿島アントラーズ,名古屋グランパス,Home,2,0,0.862,8,3,0,303,10,7,2,3,20,7,21,30,1,2,3,0,25,9,118169,172,109,7.3,43.8,25.0,70.3,30.0,60.0,14.3,42.9,0.841,10,2,0,477,14,17,2,8,29,17,17,16,1,2,0,0,41,13,115598,138,135,7.4,56.2,0.0,76.1,21.4,86.2,29.4,70.6,3
2023-05-14,国立競技場,曇,23.3,全面良芝,56020,名古屋グランパス,鹿島アントラーズ,Away,0,2,0.841,10,2,0,477,14,17,2,8,29,17,17,16,1,2,0,0,41,13,115598,138,135,7.4,56.2,0.0,76.1,21.4,86.2,29.4,70.6,0.862,8,3,0,303,10,7,2,3,20,7,21,30,1,2,3,0,25,9,118169,172,109,7.3,43.8,25.0,70.3,30.0,60.0,14.3,42.9,0
2023-05-20,県立カシマサッカースタジアム,曇,18.5,全面良芝,17589,鹿島アントラーズ,ＦＣ東京,Home,1,1,0.607,8,7,0,366,15,19,2,3,24,7,14,27,1,3,0,0,33,10,110262,148,117,6.8,50.0,12.5,73.0,20.0,100.0,71.4,50.0,1.838,11,1,1,355,12,12,3,7,30,10,19,28,1,2,4,0,26,4,110431,132,118,9.3,50.0,9.1,76.6,25.0,50.0,40.0,52.6,1
2023-05-20,県立カシマサッカースタジアム,曇,18.5,全面良芝,17589,ＦＣ東京,鹿島アントラーズ,Away,1,1,1.838,11,1,1,355,12,12,3,7,30,10,19,28,1,2,4,0,26,4,110431,132,118,9.3,50.0,9.1,76.6,25.0,50.0,40.0,52.6,0.607,8,7,0,366,15,19,2,3,24,7,14,27,1,3,0,0,33,10,110262,148,117,6.8,50.0,12.5,73.0,20.0,100.0,71.4,50.0,1
2023-05-27,駅前不動産スタジアム,晴,28.3,全面良芝,9272,サガン鳥栖,鹿島アントラーズ,Home,2,2,1.49,12,3,0,470,10,14,1,3,26,9,16,15,2,2,1,0,37,8,123759,138,124,9.7,51.3,16.7,77.4,20.0,84.6,44.4,50.0,1.621,11,4,0,422,15,12,2,0,26,9,16,19,2,1,2,0,31,9,116543,127,119,9.2,48.7,18.2,73.7,26.7,96.2,66.7,62.5,1
2023-05-27,駅前不動産スタジアム,晴,28.3,全面良芝,9272,鹿島アントラーズ,サガン鳥栖,Away,2,2,1.621,11,4,0,422,15,12,2,0,26,9,16,19,2,1,2,0,31,9,116543,127,119,9.2,48.7,18.2,73.7,26.7,96.2,66.7,62.5,1.49,12,3,0,470,10,14,1,3,26,9,16,15,2,2,1,0,37,8,123759,138,124,9.7,51.3,16.7,77.4,20.0,84.6,44.4,50.0,1
2023-06-04,埼玉スタジアム２００２,晴,25.0,全面良芝,45575,浦和レッズ,鹿島アントラーズ,Home,0,0,0.95,12,2,0,458,22,10,5,6,19,9,15,18,2,1,3,0,45,11,110868,114,99,12.1,51.4,0.0,79.9,18.2,94.7,66.7,53.3,0.584,9,3,0,483,18,16,1,6,24,14,14,22,1,5,3,0,32,5,112986,124,113,8.0,48.6,0.0,80.3,5.6,91.7,64.3,78.6,1
2023-06-04,埼玉スタジアム２００２,晴,25.0,全面良芝,45575,鹿島アントラーズ,浦和レッズ,Away,0,0,0.584,9,3,0,483,18,16,1,6,24,14,14,22,1,5,3,0,32,5,112986,124,113,8.0,48.6,0.0,80.3,5.6,91.7,64.3,78.6,0.95,12,2,0,458,22,10,5,6,19,9,15,18,2,1,3,0,45,11,110868,114,99,12.1,51.4,0.0,79.9,18.2,94.7,66.7,53.3,1
2023-06-11,県立カシマサッカースタジアム,霧,21.0,全面良芝,13169,鹿島アントラーズ,湘南ベルマーレ,Home,1,0,1.29,9,3,1,312,9,21,0,3,19,15,23,29,0,3,1,0,23,6,108261,126,111,8.1,46.0,11.1,71.8,11.1,94.7,40.0,52.2,0.84,13,1,0,422,18,7,3,6,31,10,14,16,2,0,2,0,41,12,111496,118,109,11.9,54.0,0.0,77.3,33.3,80.6,30.0,71.4,3
2023-06-11,県立カシマサッカースタジアム,霧,21.0,全面良芝,13169,湘南ベルマーレ,鹿島アントラーズ,Away,0,1,0.84,13,1,0,422,18,7,3,6,31,10,14,16,2,0,2,0,41,12,111496,118,109,11.9,54.0,0.0,77.3,33.3,80.6,30.0,71.4,1.29,9,3,1,312,9,21,0,3,19,15,23,29,0,3,1,0,23,6,108261,126,111,8.1,46.0,11.1,71.8,11.1,94.7,40.0,52.2,0
2023-06-24,パナソニック スタジアム 吹田,曇,27.8,全面良芝,22483,ガンバ大阪,鹿島アントラーズ,Home,2,1,1.628,11,4,0,448,20,10,1,6,24,8,16,15,2,0,1,0,42,20,109584,107,121,9.1,53.4,18.2,75.2,30.0,62.5,75.0,87.5,0.499,8,2,0,381,12,12,0,3,27,10,13,29,4,1,2,0,31,5,108365,83,107,7.5,46.6,12.5,72.2,16.7,96.3,50.0,76.9,3
2023-06-24,パナソニック スタジアム 吹田,曇,27.8,全面良芝,22483,鹿島アントラーズ,ガンバ大阪,Away,1,2,0.499,8,2,0,381,12,12,0,3,27,10,13,29,4,1,2,0,31,5,108365,83,107,7.5,46.6,12.5,72.2,16.7,96.3,50.0,76.9,1.628,11,4,0,448,20,10,1,6,24,8,16,15,2,0,1,0,42,20,109584,107,121,9.1,53.4,18.2,75.2,30.0,62.5,75.0,87.5,0
2023-07-01,県立カシマサッカースタジアム,曇一時雨,26.3,全面良芝,16353,鹿島アントラーズ,京都サンガF.C.,Home,0,0,1.269,15,4,0,416,19,12,1,7,42,8,17,15,0,3,0,0,45,13,109453,118,141,10.6,52.6,0.0,70.2,21.1,97.6,37.5,58.8,0.81,13,1,0,329,18,8,3,3,23,13,22,28,1,1,1,0,28,10,112271,99,124,10.5,47.4,0.0,64.7,27.8,82.6,46.2,63.6,1
2023-07-01,県立カシマサッカースタジアム,曇一時雨,26.3,全面良芝,16353,京都サンガF.C.,鹿島アントラーズ,Away,0,0,0.81,13,1,0,329,18,8,3,3,23,13,22,28,1,1,1,0,28,10,112271,99,124,10.5,47.4,0.0,64.7,27.8,82.6,46.2,63.6,1.269,15,4,0,416,19,12,1,7,42,8,17,15,0,3,0,0,45,13,109453,118,141,10.6,52.6,0.0,70.2,21.1,97.6,37.5,58.8,1
2023-07-08,エディオンスタジアム広島,雨,23.7,全面良芝,8361,サンフレッチェ広島,鹿島アントラーズ,Home,1,1,1.619,18,4,0,438,23,8,2,6,21,4,10,14,0,2,3,0,44,28,112686,103,105,17.1,47.6,5.6,77.2,26.1,90.5,75.0,70.0,1.366,15,7,0,435,16,17,2,5,18,11,15,29,1,2,1,0,30,13,112022,127,109,13.8,52.4,6.7,80.2,31.3,88.9,63.6,46.7,1
2023-07-08,エディオンスタジアム広島,雨,23.7,全面良芝,8361,鹿島アントラーズ,サンフレッチェ広島,Away,1,1,1.366,15,7,0,435,16,17,2,5,18,11,15,29,1,2,1,0,30,13,112022,127,109,13.8,52.4,6.7,80.2,31.3,88.9,63.6,46.7,1.619,18,4,0,438,23,8,2,6,21,4,10,14,0,2,3,0,44,28,112686,103,105,17.1,47.6,5.6,77.2,26.1,90.5,75.0,70.0,1
2023-07-16,味の素スタジアム,晴,32.5,全面良芝,37014,ＦＣ東京,鹿島アントラーズ,Home,1,3,0.516,7,1,0,461,11,14,2,4,27,11,14,17,2,1,1,0,34,5,105126,97,119,5.9,54.5,14.3,74.8,18.2,88.9,45.5,78.6,1.231,12,7,0,304,19,13,1,7,16,10,19,29,0,2,1,1,26,13,105856,104,106,11.3,45.5,25.0,71.1,15.8,93.8,50.0,47.4,0
2023-07-16,味の素スタジアム,晴,32.5,全面良芝,37014,鹿島アントラーズ,ＦＣ東京,Away,3,1,1.231,12,7,0,304,19,13,1,7,16,10,19,29,0,2,1,1,26,13,105856,104,106,11.3,45.5,25.0,71.1,15.8,93.8,50.0,47.4,0.516,7,1,0,461,11,14,2,4,27,11,14,17,2,1,1,0,34,5,105126,97,119,5.9,54.5,14.3,74.8,18.2,88.9,45.5,78.6,3
2023-08-13,豊田スタジアム,雨のち曇,28.3,全面良芝,38642,名古屋グランパス,鹿島アントラーズ,Home,1,0,1.073,9,3,0,263,14,9,1,3,13,7,16,33,1,0,2,0,33,11,105984,100,91,9.9,34.4,11.1,68.4,35.7,76.9,85.7,87.5,0.713,15,3,0,555,18,14,0,5,23,22,13,10,3,1,3,0,51,9,107703,116,110,13.6,65.6,0.0,82.9,27.8,95.7,59.1,46.2,3
2023-08-13,豊田スタジアム,雨のち曇,28.3,全面良芝,38642,鹿島アントラーズ,名古屋グランパス,Away,0,1,0.713,15,3,0,555,18,14,0,5,23,22,13,10,3,1,3,0,51,9,107703,116,110,13.6,65.6,0.0,82.9,27.8,95.7,59.1,46.2,1.073,9,3,0,263,14,9,1,3,13,7,16,33,1,0,2,0,33,11,105984,100,91,9.9,34.4,11.1,68.4,35.7,76.9,85.7,87.5,0
2023-08-19,県立カシマサッカースタジアム,晴,28.3,全面良芝,19693,鹿島アントラーズ,サガン鳥栖,Home,2,1,1.707,13,4,1,355,12,15,2,4,20,6,11,30,4,4,2,0,30,14,108632,135,100,13.0,47.5,15.4,76.9,33.3,90.0,33.3,72.7,0.983,9,4,0,440,15,11,4,5,21,7,20,22,0,2,5,0,33,13,111542,96,101,8.9,52.5,11.1,81.1,6.7,81.0,85.7,55.0,3
2023-08-19,県立カシマサッカースタジアム,晴,28.3,全面良芝,19693,サガン鳥栖,鹿島アントラーズ,Away,1,2,0.983,9,4,0,440,15,11,4,5,21,7,20,22,0,2,5,0,33,13,111542,96,101,8.9,52.5,11.1,81.1,6.7,81.0,85.7,55.0,1.707,13,4,1,355,12,15,2,4,20,6,11,30,4,4,2,0,30,14,108632,135,100,13.0,47.5,15.4,76.9,33.3,90.0,33.3,72.7,0
2023-08-26,県立カシマサッカースタジアム,晴,28.2,全面良芝,18895,鹿島アントラーズ,アルビレックス新潟,Home,2,0,1.034,11,4,0,317,8,12,4,4,21,7,15,29,0,3,1,0,26,3,112664,97,94,11.7,39.6,18.2,79.2,37.5,90.5,42.9,66.7,0.868,10,3,0,655,20,9,3,6,19,15,13,10,1,4,1,0,48,22,108039,76,98,10.2,60.4,0.0,86.3,15.0,100.0,66.7,69.2,3
2023-08-26,県立カシマサッカースタジアム,晴,28.2,全面良芝,18895,アルビレックス新潟,鹿島アントラーズ,Away,0,2,0.868,10,3,0,655,20,9,3,6,19,15,13,10,1,4,1,0,48,22,108039,76,98,10.2,60.4,0.0,86.3,15.0,100.0,66.7,69.2,1.034,11,4,0,317,8,12,4,4,21,7,15,29,0,3,1,0,26,3,112664,97,94,11.7,39.6,18.2,79.2,37.5,90.5,42.9,66.7,0
2023-09-02,レモンガススタジアム平塚,曇,28.2,全面良芝,11089,湘南ベルマーレ,鹿島アントラーズ,Home,2,2,0.458,7,4,0,240,11,5,1,6,23,14,26,35,3,2,3,0,23,6,116299,121,112,6.3,38.1,28.6,60.0,0.0,69.6,42.9,65.4,2.252,15,5,1,453,23,15,2,9,23,16,20,13,5,1,1,0,34,16,111375,127,126,11.9,61.9,13.3,73.3,17.4,91.3,43.8,85.0,1
2023-09-02,レモンガススタジアム平塚,曇,28.2,全面良芝,11089,鹿島アントラーズ,湘南ベルマーレ,Away,2,2,2.252,15,5,1,453,23,15,2,9,23,16,20,13,5,1,1,0,34,16,111375,127,126,11.9,61.9,13.3,73.3,17.4,91.3,43.8,85.0,0.458,7,4,0,240,11,5,1,6,23,14,26,35,3,2,3,0,23,6,116299,121,112,6.3,38.1,28.6,60.0,0.0,69.6,42.9,65.4,1
2023-09-16,県立カシマサッカースタジアム,晴,27.9,全面良芝,18380,鹿島アントラーズ,セレッソ大阪,Home,1,0,0.388,6,4,0,170,11,14,5,5,22,13,10,38,1,4,3,1,19,8,100525,81,96,6.3,31.5,16.7,64.7,27.3,86.4,38.5,80.0,1.797,14,3,0,524,26,11,4,10,25,27,13,7,2,6,1,0,82,18,107127,81,106,13.2,68.5,0.0,83.6,15.4,84.0,51.9,69.2,3
2023-09-16,県立カシマサッカースタジアム,晴,27.9,全面良芝,18380,セレッソ大阪,鹿島アントラーズ,Away,0,1,1.797,14,3,0,524,26,11,4,10,25,27,13,7,2,6,1,0,82,18,107127,81,106,13.2,68.5,0.0,83.6,15.4,84.0,51.9,69.2,0.388,6,4,0,170,11,14,5,5,22,13,10,38,1,4,3,1,19,8,100525,81,96,6.3,31.5,16.7,64.7,27.3,86.4,38.5,80.0,0
2023-09-30,ベスト電器スタジアム,曇,26.4,全面良芝,9467,アビスパ福岡,鹿島アントラーズ,Home,0,0,0.697,9,0,0,408,13,9,0,5,21,13,18,17,0,2,4,0,32,10,108319,102,98,9.2,45.1,0.0,77.0,7.7,85.7,46.2,83.3,1.457,12,0,0,546,15,16,2,3,19,11,18,22,1,0,0,0,40,9,109176,113,105,11.4,54.9,0.0,83.5,20.0,100.0,72.7,61.1,1
2023-09-30,ベスト電器スタジアム,曇,26.4,全面良芝,9467,鹿島アントラーズ,アビスパ福岡,Away,0,0,1.457,12,0,0,546,15,16,2,3,19,11,18,22,1,0,0,0,40,9,109176,113,105,11.4,54.9,0.0,83.5,20.0,100.0,72.7,61.1,0.697,9,0,0,408,13,9,0,5,21,13,18,17,0,2,4,0,32,10,108319,102,98,9.2,45.1,0.0,77.0,7.7,85.7,46.2,83.3,1
2023-10-21,国立競技場,晴,25.2,全面良芝,53444,ヴィッセル神戸,鹿島アントラーズ,Home,3,1,2.048,23,6,0,395,15,9,1,8,19,14,12,28,4,1,0,0,37,15,120588,138,114,20.2,46.3,13.0,74.2,33.3,84.2,42.9,50.0,0.632,8,3,0,543,16,8,1,3,25,12,11,14,2,1,0,0,38,10,113408,123,118,6.8,53.7,12.5,77.3,18.8,92.0,41.7,54.5,3
2023-10-21,国立競技場,晴,25.2,全面良芝,53444,鹿島アントラーズ,ヴィッセル神戸,Away,1,3,0.632,8,3,0,543,16,8,1,3,25,12,11,14,2,1,0,0,38,10,113408,123,118,6.8,53.7,12.5,77.3,18.8,92.0,41.7,54.5,2.048,23,6,0,395,15,9,1,8,19,14,12,28,4,1,0,0,37,15,120588,138,114,20.2,46.3,13.0,74.2,33.3,84.2,42.9,50.0,0
2023-10-28,県立カシマサッカースタジアム,晴,19.4,全面良芝,29305,鹿島アントラーズ,浦和レッズ,Home,0,0,0.499,8,2,0,368,20,12,2,4,30,9,12,25,0,0,0,0,33,8,107173,115,99,8.1,46.7,0.0,77.2,15.0,96.7,44.4,50.0,0.765,12,3,0,407,19,18,0,5,25,10,16,20,2,2,4,0,40,11,104720,118,106,11.3,53.3,0.0,78.9,21.1,88.0,50.0,75.0,1
2023-10-28,県立カシマサッカースタジアム,晴,19.4,全面良芝,29305,浦和レッズ,鹿島アントラーズ,Away,0,0,0.765,12,3,0,407,19,18,0,5,25,10,16,20,2,2,4,0,40,11,104720,118,106,11.3,53.3,0.0,78.9,21.1,88.0,50.0,75.0,0.499,8,2,0,368,20,12,2,4,30,9,12,25,0,0,0,0,33,8,107173,115,99,8.1,46.7,0.0,77.2,15.0,96.7,44.4,50.0,1
2023-11-11,県立カシマサッカースタジアム,曇,14.5,全面良芝,19860,鹿島アントラーズ,柏レイソル,Home,1,1,1.991,14,5,1,372,9,15,4,2,25,8,14,21,3,3,0,0,32,5,110915,135,125,11.2,51.2,7.1,74.7,11.1,96.0,50.0,71.4,1.474,15,4,0,338,9,14,3,9,24,7,19,18,8,4,3,0,31,11,110681,131,127,11.8,48.8,6.7,70.4,0.0,62.5,14.3,84.2,1
2023-11-11,県立カシマサッカースタジアム,曇,14.5,全面良芝,19860,柏レイソル,鹿島アントラーズ,Away,1,1,1.474,15,4,0,338,9,14,3,9,24,7,19,18,8,4,3,0,31,11,110681,131,127,11.8,48.8,6.7,70.4,0.0,62.5,14.3,84.2,1.991,14,5,1,372,9,15,4,2,25,8,14,21,3,3,0,0,32,5,110915,135,125,11.2,51.2,7.1,74.7,11.1,96.0,50.0,71.4,1
2023-11-24,等々力陸上競技場,晴,16.4,全面良芝,20887,川崎フロンターレ,鹿島アントラーズ,Home,3,0,1.504,8,3,1,460,11,14,0,0,20,2,14,28,2,2,1,0,35,8,111450,121,118,6.8,50.0,37.5,78.9,18.2,90.0,0.0,57.1,1.034,15,2,0,479,14,18,2,5,26,13,14,13,2,0,2,0,47,10,112484,135,128,11.7,50.0,0.0,76.2,21.4,88.5,69.2,85.7,3
2023-11-24,等々力陸上競技場,晴,16.4,全面良芝,20887,鹿島アントラーズ,川崎フロンターレ,Away,0,3,1.034,15,2,0,479,14,18,2,5,26,13,14,13,2,0,2,0,47,10,112484,135,128,11.7,50.0,0.0,76.2,21.4,88.5,69.2,85.7,1.504,8,3,1,460,11,14,0,0,20,2,14,28,2,2,1,0,35,8,111450,121,118,6.8,50.0,37.5,78.9,18.2,90.0,0.0,57.1,0
2023-12-03,県立カシマサッカースタジアム,晴,13.2,全面良芝,20336,鹿島アントラーズ,横浜ＦＣ,Home,2,1,2.727,20,6,0,403,20,11,0,6,21,9,23,16,2,6,2,0,35,9,110780,174,129,15.5,51.0,10.0,75.4,25.0,95.2,33.3,65.2,1.265,14,3,0,408,12,7,6,3,17,7,18,15,4,0,2,0,38,7,110466,138,120,11.7,49.0,7.1,76.2,8.3,88.2,42.9,66.7,3
2023-12-03,県立カシマサッカースタジアム,晴,13.2,全面良芝,20336,横浜ＦＣ,鹿島アントラーズ,Away,1,2,1.265,14,3,0,408,12,7,6,3,17,7,18,15,4,0,2,0,38,7,110466,138,120,11.7,49.0,7.1,76.2,8.3,88.2,42.9,66.7,2.727,20,6,0,403,20,11,0,6,21,9,23,16,2,6,2,0,35,9,110780,174,129,15.5,51.0,10.0,75.4,25.0,95.2,33.3,65.2,0
2023-02-18,味の素スタジアム,晴,14.2,全面良芝,38051,ＦＣ東京,浦和レッズ,Home,2,0,0.819,10,3,0,496,13,11,3,2,23,15,31,21,4,0,1,0,33,11,119891,163,122,8.2,51.3,10.0,77.8,7.7,78.3,46.7,67.7,0.168,4,0,0,464,10,15,0,0,31,12,29,20,3,3,2,0,34,4,117913,167,128,3.1,48.7,0.0,75.0,0.0,90.3,33.3,75.9,3
2023-02-18,味の素スタジアム,晴,14.2,全面良芝,38051,浦和レッズ,ＦＣ東京,Away,0,2,0.168,4,0,0,464,10,15,0,0,31,12,29,20,3,3,2,0,34,4,117913,167,128,3.1,48.7,0.0,75.0,0.0,90.3,33.3,75.9,0.819,10,3,0,496,13,11,3,2,23,15,31,21,4,0,1,0,33,11,119891,163,122,8.2,51.3,10.0,77.8,7.7,78.3,46.7,67.7,0
2023-03-04,浦和駒場スタジアム,晴,18.4,全面良芝,18437,浦和レッズ,セレッソ大阪,Home,2,1,1.862,13,5,1,523,7,12,1,1,22,15,14,17,0,4,0,0,41,14,117719,134,108,12.0,49.4,15.4,83.9,28.6,86.4,13.3,64.3,0.606,8,1,0,509,13,11,4,2,18,9,19,14,1,1,1,0,29,5,116921,115,107,7.5,50.6,0.0,80.6,0.0,88.9,44.4,63.2,3
