日付,場所,天気,気温（℃）,芝,観客（人）,チーム名,対戦相手,Home/Away,得点,失点,ゴール期待値,シュート,枠内シュート,PKによるシュート,パス,クロス,直接ＦＫ,間接ＦＫ,ＣＫ,スローイン,ドリブル,タックル,クリア,インターセプト,オフサイド,警告,退場,３０ｍライン進入,ペナルティエリア進入,総走行距離（m）,スプリント,攻撃回数,チャンス構築率,ボール保持率,シュート_成功率,パス_成功率,クロス_成功率,スローイン_成功率,ドリブル_成功率,タックル_成功率,（被）ゴール期待値,（被）シュート,（被）枠内シュート,（被）PKによるシュート,（被）パス,（被）クロス,（被）直接ＦＫ,（被）間接ＦＫ,（被）ＣＫ,（被）スローイン,（被）ドリブル,（被）タックル,（被）クリア,（被）インターセプト,（被）オフサイド,（被）警告,（被）退場,（被）３０ｍライン進入,（被）ペナルティエリア進入,（被）総走行距離（m）,（被）スプリント,（被）攻撃回数,（被）チャンス構築率,（被）ボール保持率,（被）シュート_成功率,（被）パス_成功率,（被）クロス_成功率,（被）スローイン_成功率,（被）ドリブル_成功率,（被）タックル_成功率,勝ち点
2020-09-13,ユアテックスタジアム仙台,曇のち雨,20.8,全面良芝,2191,ベガルタ仙台,大分トリニータ,Home,0,3,1.228,14,3,0,414,20,9,1,4,30,7,9,19,0,1,1,0,24,6,117541,165,109,12.8,44.6,0.0,75.1,15.0,90.0,42.9,77.8,1.939,14,6,0,531,21,10,1,9,17,9,19,34,2,1,0,0,47,13,120375,173,104,13.5,55.4,21.4,82.1,28.6,88.2,44.4,68.4,0
2020-09-13,ユアテックスタジアム仙台,曇のち雨,20.8,全面良芝,2191,大分トリニータ,ベガルタ仙台,Away,3,0,1.939,14,6,0,531,21,10,1,9,17,9,19,34,2,1,0,0,47,13,120375,173,104,13.5,55.4,21.4,82.1,28.6,88.2,44.4,68.4,1.228,14,3,0,414,20,9,1,4,30,7,9,19,0,1,1,0,24,6,117541,165,109,12.8,44.6,0.0,75.1,15.0,90.0,42.9,77.8,3
2020-09-20,味の素スタジアム,曇,23.4,全面良芝,4981,ＦＣ東京,ベガルタ仙台,Home,1,0,0.588,12,4,0,353,4,11,0,4,33,5,25,22,3,1,1,0,37,9,113303,216,123,9.8,44.1,8.3,70.8,25.0,69.7,40.0,68.0,0.943,12,4,0,549,14,12,1,4,26,11,14,17,1,0,1,0,40,11,110060,156,119,10.1,55.9,0.0,78.9,7.1,92.3,27.3,42.9,3
2020-09-20,味の素スタジアム,曇,23.4,全面良芝,4981,ベガルタ仙台,ＦＣ東京,Away,0,1,0.943,12,4,0,549,14,12,1,4,26,11,14,17,1,0,1,0,40,11,110060,156,119,10.1,55.9,0.0,78.9,7.1,92.3,27.3,42.9,0.588,12,4,0,353,4,11,0,4,33,5,25,22,3,1,1,0,37,9,113303,216,123,9.8,44.1,8.3,70.8,25.0,69.7,40.0,68.0,0
2020-09-27,ユアテックスタジアム仙台,曇一時雨,19.0,全面良芝,2789,ベガルタ仙台,セレッソ大阪,Home,2,3,1.619,9,5,1,335,17,4,3,5,25,13,11,22,0,0,0,0,30,7,113853,159,109,8.3,41.2,22.2,72.8,17.6,88.0,30.8,45.5,2.27,19,5,0,521,17,11,0,8,18,15,15,17,1,3,0,0,46,12,109700,152,113,16.8,58.8,15.8,82.7,17.6,88.9,46.7,60.0,0
2020-09-27,ユアテックスタジアム仙台,曇一時雨,19.0,全面良芝,2789,セレッソ大阪,ベガルタ仙台,Away,3,2,2.27,19,5,0,521,17,11,0,8,18,15,15,17,1,3,0,0,46,12,109700,152,113,16.8,58.8,15.8,82.7,17.6,88.9,46.7,60.0,1.619,9,5,1,335,17,4,3,5,25,13,11,22,0,0,0,0,30,7,113853,159,109,8.3,41.2,22.2,72.8,17.6,88.0,30.8,45.5,3
2020-10-10,等々力陸上競技場,雨,17.9,全面良芝,8263,川崎フロンターレ,ベガルタ仙台,Home,1,0,2.597,22,7,0,727,28,10,1,10,16,16,25,24,2,1,0,0,75,23,111111,148,114,19.3,60.0,4.5,87.2,14.3,93.8,56.3,72.0,0.959,8,1,0,403,17,8,1,3,18,15,16,34,3,1,0,0,24,5,114714,155,109,7.3,40.0,0.0,78.7,23.5,83.3,40.0,68.8,3
2020-10-10,等々力陸上競技場,雨,17.9,全面良芝,8263,ベガルタ仙台,川崎フロンターレ,Away,0,1,0.959,8,1,0,403,17,8,1,3,18,15,16,34,3,1,0,0,24,5,114714,155,109,7.3,40.0,0.0,78.7,23.5,83.3,40.0,68.8,2.597,22,7,0,727,28,10,1,10,16,16,25,24,2,1,0,0,75,23,111111,148,114,19.3,60.0,4.5,87.2,14.3,93.8,56.3,72.0,0
2020-10-14,ユアテックスタジアム仙台,晴,18.5,全面良芝,3714,ベガルタ仙台,横浜ＦＣ,Home,0,0,0.858,5,0,0,301,22,9,1,6,22,9,17,25,3,2,2,0,22,7,114222,160,110,4.5,32.4,0.0,67.4,9.1,77.3,22.2,23.5,0.574,10,2,0,705,19,14,2,6,37,12,19,19,2,1,1,0,55,12,115915,170,123,8.1,67.6,0.0,82.0,5.3,91.9,50.0,89.5,1
2020-10-14,ユアテックスタジアム仙台,晴,18.5,全面良芝,3714,横浜ＦＣ,ベガルタ仙台,Away,0,0,0.574,10,2,0,705,19,14,2,6,37,12,19,19,2,1,1,0,55,12,115915,170,123,8.1,67.6,0.0,82.0,5.3,91.9,50.0,89.5,0.858,5,0,0,301,22,9,1,6,22,9,17,25,3,2,2,0,22,7,114222,160,110,4.5,32.4,0.0,67.4,9.1,77.3,22.2,23.5,1
2020-10-18,埼玉スタジアム２００２,曇のち晴,21.1,全面良芝,9831,浦和レッズ,ベガルタ仙台,Home,6,0,3.368,18,10,1,383,16,4,1,5,17,16,23,21,1,1,1,0,42,16,111240,192,117,15.4,40.6,33.3,79.1,31.3,82.4,37.5,73.9,1.478,18,2,0,604,21,8,1,6,17,17,19,15,2,1,1,0,56,17,112591,173,118,15.3,59.4,0.0,84.6,23.8,88.2,52.9,63.2,3
2020-10-18,埼玉スタジアム２００２,曇のち晴,21.1,全面良芝,9831,ベガルタ仙台,浦和レッズ,Away,0,6,1.478,18,2,0,604,21,8,1,6,17,17,19,15,2,1,1,0,56,17,112591,173,118,15.3,59.4,0.0,84.6,23.8,88.2,52.9,63.2,3.368,18,10,1,383,16,4,1,5,17,16,23,21,1,1,1,0,42,16,111240,192,117,15.4,40.6,33.3,79.1,31.3,82.4,37.5,73.9,0
2020-10-24,パロマ瑞穂スタジアム,晴,18.8,全面良芝,9367,名古屋グランパス,ベガルタ仙台,Home,1,0,0.916,17,7,0,636,22,7,2,13,29,20,14,19,0,1,0,0,49,12,117366,189,132,12.9,61.2,5.9,80.5,18.2,86.2,70.0,92.9,0.108,1,0,0,359,11,6,1,1,28,8,15,25,2,2,0,0,27,2,115936,168,115,0.9,38.8,0.0,70.2,18.2,89.3,50.0,53.3,3
2020-10-24,パロマ瑞穂スタジアム,晴,18.8,全面良芝,9367,ベガルタ仙台,名古屋グランパス,Away,0,1,0.108,1,0,0,359,11,6,1,1,28,8,15,25,2,2,0,0,27,2,115936,168,115,0.9,38.8,0.0,70.2,18.2,89.3,50.0,53.3,0.916,17,7,0,636,22,7,2,13,29,20,14,19,0,1,0,0,49,12,117366,189,132,12.9,61.2,5.9,80.5,18.2,86.2,70.0,92.9,0
2020-10-28,ユアテックスタジアム仙台,晴,13.3,全面良芝,4071,ベガルタ仙台,ヴィッセル神戸,Home,2,3,1.335,8,3,0,379,20,2,4,4,17,7,18,24,3,1,0,0,25,11,120520,180,118,6.8,39.1,25.0,68.6,10.0,88.2,28.6,66.7,3.514,25,8,0,638,22,13,1,10,25,16,15,19,5,3,1,0,61,21,118052,184,132,18.9,60.9,12.0,84.3,22.7,80.0,56.3,66.7,0
2020-10-28,ユアテックスタジアム仙台,晴,13.3,全面良芝,4071,ヴィッセル神戸,ベガルタ仙台,Away,3,2,3.514,25,8,0,638,22,13,1,10,25,16,15,19,5,3,1,0,61,21,118052,184,132,18.9,60.9,12.0,84.3,22.7,80.0,56.3,66.7,1.335,8,3,0,379,20,2,4,4,17,7,18,24,3,1,0,0,25,11,120520,180,118,6.8,39.1,25.0,68.6,10.0,88.2,28.6,66.7,3
2020-10-31,ユアテックスタジアム仙台,晴,16.5,全面良芝,4001,ベガルタ仙台,サンフレッチェ広島,Home,0,0,0.948,8,1,0,352,16,14,2,3,27,8,18,15,1,1,2,0,24,7,115607,180,129,6.2,41.3,0.0,66.5,25.0,77.8,50.0,66.7,2.009,18,5,0,525,23,13,1,6,28,11,16,22,1,2,0,0,47,17,113986,181,139,12.9,58.7,0.0,75.8,30.4,100.0,90.9,68.8,1
2020-10-31,ユアテックスタジアム仙台,晴,16.5,全面良芝,4001,サンフレッチェ広島,ベガルタ仙台,Away,0,0,2.009,18,5,0,525,23,13,1,6,28,11,16,22,1,2,0,0,47,17,113986,181,139,12.9,58.7,0.0,75.8,30.4,100.0,90.9,68.8,0.948,8,1,0,352,16,14,2,3,27,8,18,15,1,1,2,0,24,7,115607,180,129,6.2,41.3,0.0,66.5,25.0,77.8,50.0,66.7,1
2020-11-08,ユアテックスタジアム仙台,晴,19.3,全面良芝,5995,ベガルタ仙台,サガン鳥栖,Home,0,3,0.16,5,0,0,424,16,9,5,4,26,11,20,16,0,2,3,0,22,0,112437,156,117,4.3,40.3,0.0,73.6,6.3,96.2,54.5,60.0,1.832,19,6,0,578,16,9,2,7,17,13,17,29,3,5,0,0,43,18,117936,185,120,15.8,59.7,15.8,83.0,37.5,82.4,53.8,82.4,0
2020-11-08,ユアテックスタジアム仙台,晴,19.3,全面良芝,5995,サガン鳥栖,ベガルタ仙台,Away,3,0,1.832,19,6,0,578,16,9,2,7,17,13,17,29,3,5,0,0,43,18,117936,185,120,15.8,59.7,15.8,83.0,37.5,82.4,53.8,82.4,0.16,5,0,0,424,16,9,5,4,26,11,20,16,0,2,3,0,22,0,112437,156,117,4.3,40.3,0.0,73.6,6.3,96.2,54.5,60.0,3
2020-11-14,パナソニック スタジアム 吹田,晴,17.3,全面良芝,11567,ガンバ大阪,ベガルタ仙台,Home,0,4,1.006,11,1,0,635,25,10,3,6,27,10,18,17,1,4,1,0,64,16,110086,131,118,9.3,61.2,0.0,82.2,16.0,85.2,80.0,61.1,1.689,16,7,0,321,12,9,4,6,22,8,14,45,2,3,0,0,28,11,113853,139,113,14.2,38.8,25.0,74.8,25.0,90.9,62.5,57.1,0
2020-11-14,パナソニック スタジアム 吹田,晴,17.3,全面良芝,11567,ベガルタ仙台,ガンバ大阪,Away,4,0,1.689,16,7,0,321,12,9,4,6,22,8,14,45,2,3,0,0,28,11,113853,139,113,14.2,38.8,25.0,74.8,25.0,90.9,62.5,57.1,1.006,11,1,0,635,25,10,3,6,27,10,18,17,1,4,1,0,64,16,110086,131,118,9.3,61.2,0.0,82.2,16.0,85.2,80.0,61.1,3
2020-11-18,ユアテックスタジアム仙台,曇,13.4,全面良芝,3030,ベガルタ仙台,ＦＣ東京,Home,2,2,1.255,10,5,0,587,23,8,2,2,22,12,24,16,2,2,4,0,62,9,117367,157,116,8.6,53.3,20.0,80.6,30.4,95.5,25.0,62.5,1.581,10,4,0,467,14,11,2,7,15,15,15,26,1,2,2,0,32,13,116568,206,119,8.4,46.7,20.0,77.7,35.7,93.3,26.7,66.7,1
2020-11-18,ユアテックスタジアム仙台,曇,13.4,全面良芝,3030,ＦＣ東京,ベガルタ仙台,Away,2,2,1.581,10,4,0,467,14,11,2,7,15,15,15,26,1,2,2,0,32,13,116568,206,119,8.4,46.7,20.0,77.7,35.7,93.3,26.7,66.7,1.255,10,5,0,587,23,8,2,2,22,12,24,16,2,2,4,0,62,9,117367,157,116,8.6,53.3,20.0,80.6,30.4,95.5,25.0,62.5,1
2020-11-21,ユアテックスタジアム仙台,晴,12.6,全面良芝,7487,ベガルタ仙台,鹿島アントラーズ,Home,1,3,1.029,8,4,0,449,26,14,5,0,27,16,14,15,1,5,0,0,42,6,117023,192,127,6.3,46.3,12.5,75.5,23.1,92.6,62.5,71.4,1.286,18,7,0,533,25,8,5,7,21,13,16,30,4,5,1,0,55,17,118655,176,119,15.1,53.7,16.7,80.9,28.0,95.2,53.8,56.3,0
2020-11-21,ユアテックスタジアム仙台,晴,12.6,全面良芝,7487,鹿島アントラーズ,ベガルタ仙台,Away,3,1,1.286,18,7,0,533,25,8,5,7,21,13,16,30,4,5,1,0,55,17,118655,176,119,15.1,53.7,16.7,80.9,28.0,95.2,53.8,56.3,1.029,8,4,0,449,26,14,5,0,27,16,14,15,1,5,0,0,42,6,117023,192,127,6.3,46.3,12.5,75.5,23.1,92.6,62.5,71.4,3
2020-11-25,駅前不動産スタジアム,晴,15.1,全面良芝,3694,サガン鳥栖,ベガルタ仙台,Home,0,1,1.638,20,9,0,749,28,14,2,7,18,23,12,20,3,4,0,0,78,27,128789,203,120,16.7,63.0,0.0,85.6,17.9,94.4,52.2,58.3,1.741,15,2,0,388,16,6,4,2,20,9,16,37,0,2,1,0,24,9,126173,171,113,13.3,37.0,6.7,74.0,43.8,90.0,55.6,56.3,0
2020-11-25,駅前不動産スタジアム,晴,15.1,全面良芝,3694,ベガルタ仙台,サガン鳥栖,Away,1,0,1.741,15,2,0,388,16,6,4,2,20,9,16,37,0,2,1,0,24,9,126173,171,113,13.3,37.0,6.7,74.0,43.8,90.0,55.6,56.3,1.638,20,9,0,749,28,14,2,7,18,23,12,20,3,4,0,0,78,27,128789,203,120,16.7,63.0,0.0,85.6,17.9,94.4,52.2,58.3,3
2020-12-01,ユアテックスタジアム仙台,晴,7.4,全面良芝,2720,ベガルタ仙台,柏レイソル,Home,0,2,1.137,8,1,0,570,27,13,1,5,17,12,11,12,1,0,0,0,53,12,123789,162,118,6.8,48.4,0.0,77.0,14.8,94.1,58.3,81.8,1.955,13,4,0,548,20,14,0,3,18,6,22,29,4,1,0,0,46,17,123486,187,119,10.9,51.6,15.4,80.1,20.0,94.4,66.7,77.3,0
2020-12-01,ユアテックスタジアム仙台,晴,7.4,全面良芝,2720,柏レイソル,ベガルタ仙台,Away,2,0,1.955,13,4,0,548,20,14,0,3,18,6,22,29,4,1,0,0,46,17,123486,187,119,10.9,51.6,15.4,80.1,20.0,94.4,66.7,77.3,1.137,8,1,0,570,27,13,1,5,17,12,11,12,1,0,0,0,53,12,123789,162,118,6.8,48.4,0.0,77.0,14.8,94.1,58.3,81.8,3
2020-12-06,昭和電工ドーム大分,晴,13.5,全面良芝,6289,大分トリニータ,ベガルタ仙台,Home,0,2,0.513,7,1,0,743,25,5,2,10,14,11,10,8,6,1,2,0,62,13,113601,187,114,6.1,70.7,0.0,83.8,0.0,92.9,54.5,70.0,0.982,12,4,0,254,6,11,1,2,16,5,18,31,3,2,0,0,18,5,116421,166,103,11.7,29.3,16.7,65.4,33.3,81.3,80.0,61.1,0
2020-12-06,昭和電工ドーム大分,晴,13.5,全面良芝,6289,ベガルタ仙台,大分トリニータ,Away,2,0,0.982,12,4,0,254,6,11,1,2,16,5,18,31,3,2,0,0,18,5,116421,166,103,11.7,29.3,16.7,65.4,33.3,81.3,80.0,61.1,0.513,7,1,0,743,25,5,2,10,14,11,10,8,6,1,2,0,62,13,113601,187,114,6.1,70.7,0.0,83.8,0.0,92.9,54.5,70.0,3
2020-12-16,ＩＡＩスタジアム日本平,晴,4.3,全面良芝,5023,清水エスパルス,ベガルタ仙台,Home,2,3,0.621,9,3,0,697,9,11,1,2,21,9,16,20,2,2,1,0,28,7,114738,144,119,7.6,62.5,22.2,83.2,11.1,95.2,66.7,50.0,0.53,8,5,0,368,13,11,2,6,30,10,12,19,2,1,4,0,35,7,117699,131,135,5.9,37.5,37.5,68.8,7.7,70.0,20.0,66.7,0
2020-12-16,ＩＡＩスタジアム日本平,晴,4.3,全面良芝,5023,ベガルタ仙台,清水エスパルス,Away,3,2,0.53,8,5,0,368,13,11,2,6,30,10,12,19,2,1,4,0,35,7,117699,131,135,5.9,37.5,37.5,68.8,7.7,70.0,20.0,66.7,0.621,9,3,0,697,9,11,1,2,21,9,16,20,2,2,1,0,28,7,114738,144,119,7.6,62.5,22.2,83.2,11.1,95.2,66.7,50.0,3
2020-12-19,ユアテックスタジアム仙台,雪のち曇,3.4,全面良芝,7356,ベガルタ仙台,湘南ベルマーレ,Home,0,0,0.858,10,5,0,488,22,21,3,1,17,7,9,32,2,2,2,0,30,10,109891,149,110,9.1,53.9,0.0,78.5,27.3,100.0,57.1,77.8,1.412,18,2,0,375,24,8,2,13,18,18,12,24,2,3,0,0,37,17,110977,177,114,15.8,46.1,0.0,73.6,4.2,100.0,72.2,66.7,1
2020-12-19,ユアテックスタジアム仙台,雪のち曇,3.4,全面良芝,7356,湘南ベルマーレ,ベガルタ仙台,Away,0,0,1.412,18,2,0,375,24,8,2,13,18,18,12,24,2,3,0,0,37,17,110977,177,114,15.8,46.1,0.0,73.6,4.2,100.0,72.2,66.7,0.858,10,5,0,488,22,21,3,1,17,7,9,32,2,2,2,0,30,10,109891,149,110,9.1,53.9,0.0,78.5,27.3,100.0,57.1,77.8,1
2020-02-23,エディオンスタジアム広島,晴,18.5,全面良芝,18713,サンフレッチェ広島,鹿島アントラーズ,Home,3,0,1.472,12,7,0,307,11,8,1,7,18,2,28,24,0,1,0,0,17,12,114943,197,123,9.8,36.8,25.0,70.7,18.2,72.2,50.0,67.9,2.808,19,2,0,622,21,5,1,10,38,19,20,18,2,1,3,0,54,20,114387,175,122,15.6,63.2,0.0,83.1,33.3,84.2,52.6,65.0,3
2020-02-23,エディオンスタジアム広島,晴,18.5,全面良芝,18713,鹿島アントラーズ,サンフレッチェ広島,Away,0,3,2.808,19,2,0,622,21,5,1,10,38,19,20,18,2,1,3,0,54,20,114387,175,122,15.6,63.2,0.0,83.1,33.3,84.2,52.6,65.0,1.472,12,7,0,307,11,8,1,7,18,2,28,24,0,1,0,0,17,12,114943,197,123,9.8,36.8,25.0,70.7,18.2,72.2,50.0,67.9,0
2020-07-04,等々力陸上競技場,曇のち晴,26.4,全面良芝,0,川崎フロンターレ,鹿島アントラーズ,Home,2,1,2.122,12,3,0,438,15,14,2,7,23,10,18,36,0,4,2,0,46,11,105534,164,111,10.8,51.1,16.7,78.5,33.3,82.6,20.0,61.1,1.2,14,4,0,423,21,6,4,11,22,7,25,11,1,1,3,0,36,8,105415,143,107,13.1,48.9,0.0,74.7,9.5,90.9,42.9,56.0,3
2020-07-04,等々力陸上競技場,曇のち晴,26.4,全面良芝,0,鹿島アントラーズ,川崎フロンターレ,Away,1,2,1.2,14,4,0,423,21,6,4,11,22,7,25,11,1,1,3,0,36,8,105415,143,107,13.1,48.9,0.0,74.7,9.5,90.9,42.9,56.0,2.122,12,3,0,438,15,14,2,7,23,10,18,36,0,4,2,0,46,11,105534,164,111,10.8,51.1,16.7,78.5,33.3,82.6,20.0,61.1,0
2020-07-12,埼玉スタジアム２００２,晴,24.4,全面良芝,3094,浦和レッズ,鹿島アントラーズ,Home,1,0,0.988,6,1,0,293,8,17,0,4,25,11,20,28,0,1,4,0,19,6,109140,150,124,4.8,41.7,16.7,68.6,0.0,88.0,36.4,70.0,0.461,7,0,0,521,22,18,1,5,21,15,20,20,1,0,2,0,56,5,109180,151,119,5.9,58.3,0.0,79.7,13.6,100.0,33.3,60.0,3
2020-07-12,埼玉スタジアム２００２,晴,24.4,全面良芝,3094,鹿島アントラーズ,浦和レッズ,Away,0,1,0.461,7,0,0,521,22,18,1,5,21,15,20,20,1,0,2,0,56,5,109180,151,119,5.9,58.3,0.0,79.7,13.6,100.0,33.3,60.0,0.988,6,1,0,293,8,17,0,4,25,11,20,28,0,1,4,0,19,6,109140,150,124,4.8,41.7,16.7,68.6,0.0,88.0,36.4,70.0,0
2020-07-22,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,晴,27.0,全面良芝,3498,湘南ベルマーレ,鹿島アントラーズ,Home,1,0,0.875,10,6,0,320,11,9,2,3,21,9,20,39,1,0,1,0,23,8,120406,209,120,8.3,39.2,10.0,69.1,18.2,90.5,66.7,70.0,1.38,17,3,0,655,23,13,0,6,26,11,15,13,1,2,3,0,53,17,114767,166,126,13.5,60.8,0.0,78.9,26.1,92.3,72.7,60.0,3
2020-07-22,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,晴,27.0,全面良芝,3498,鹿島アントラーズ,湘南ベルマーレ,Away,0,1,1.38,17,3,0,655,23,13,0,6,26,11,15,13,1,2,3,0,53,17,114767,166,126,13.5,60.8,0.0,78.9,26.1,92.3,72.7,60.0,0.875,10,6,0,320,11,9,2,3,21,9,20,39,1,0,1,0,23,8,120406,209,120,8.3,39.2,10.0,69.1,18.2,90.5,66.7,70.0,0
2020-07-26,県立カシマサッカースタジアム,曇一時雨,24.1,全面良芝,3027,鹿島アントラーズ,ＦＣ東京,Home,2,2,2.54,23,8,0,468,14,14,0,7,14,12,33,15,2,1,1,0,46,17,107900,154,123,18.7,50.9,8.7,77.1,35.7,100.0,75.0,45.5,1.975,16,4,0,389,12,9,1,6,25,16,29,27,0,0,3,0,42,15,111276,180,123,13.0,49.1,12.5,73.3,41.7,76.0,43.8,72.4,1
2020-07-26,県立カシマサッカースタジアム,曇一時雨,24.1,全面良芝,3027,ＦＣ東京,鹿島アントラーズ,Away,2,2,1.975,16,4,0,389,12,9,1,6,25,16,29,27,0,0,3,0,42,15,111276,180,123,13.0,49.1,12.5,73.3,41.7,76.0,43.8,72.4,2.54,23,8,0,468,14,14,0,7,14,12,33,15,2,1,1,0,46,17,107900,154,123,18.7,50.9,8.7,77.1,35.7,100.0,75.0,45.5,1
2020-08-01,昭和電工ドーム大分,晴,29.2,全面良芝,4225,大分トリニータ,鹿島アントラーズ,Home,1,4,0.328,7,1,0,503,11,9,3,3,20,2,17,12,1,2,1,0,29,4,119007,175,118,5.9,49.8,14.3,76.7,18.2,95.0,0.0,58.8,2.456,16,5,1,540,5,10,2,0,25,6,23,17,4,3,1,0,28,10,114580,165,121,13.2,50.2,25.0,77.2,20.0,96.0,33.3,65.2,0
2020-08-01,昭和電工ドーム大分,晴,29.2,全面良芝,4225,鹿島アントラーズ,大分トリニータ,Away,4,1,2.456,16,5,1,540,5,10,2,0,25,6,23,17,4,3,1,0,28,10,114580,165,121,13.2,50.2,25.0,77.2,20.0,96.0,33.3,65.2,0.328,7,1,0,503,11,9,3,3,20,2,17,12,1,2,1,0,29,4,119007,175,118,5.9,49.8,14.3,76.7,18.2,95.0,0.0,58.8,3
2020-08-08,県立カシマサッカースタジアム,曇,23.7,全面良芝,3913,鹿島アントラーズ,サガン鳥栖,Home,2,0,1.422,10,3,0,427,11,16,2,1,23,8,15,18,1,0,1,0,29,11,110749,200,114,8.8,45.3,20.0,77.8,0.0,100.0,62.5,80.0,0.885,6,3,0,496,8,18,1,4,17,6,20,20,2,1,1,0,42,9,113578,181,121,5.0,54.7,0.0,82.7,0.0,82.4,50.0,75.0,3
2020-08-08,県立カシマサッカースタジアム,曇,23.7,全面良芝,3913,サガン鳥栖,鹿島アントラーズ,Away,0,2,0.885,6,3,0,496,8,18,1,4,17,6,20,20,2,1,1,0,42,9,113578,181,121,5.0,54.7,0.0,82.7,0.0,82.4,50.0,75.0,1.422,10,3,0,427,11,16,2,1,23,8,15,18,1,0,1,0,29,11,110749,200,114,8.8,45.3,20.0,77.8,0.0,100.0,62.5,80.0,0
2020-08-16,県立カシマサッカースタジアム,晴のち曇,26.7,全面良芝,4766,鹿島アントラーズ,ヴィッセル神戸,Home,2,2,2.388,20,6,0,427,17,10,1,2,23,9,17,8,3,2,2,0,36,9,103942,146,111,18.0,46.9,10.0,77.5,29.4,87.0,77.8,76.5,1.47,13,6,0,457,8,21,2,3,17,12,17,21,4,1,3,0,39,7,102949,182,129,10.1,53.1,15.4,81.6,50.0,76.5,50.0,88.2,1
2020-08-16,県立カシマサッカースタジアム,晴のち曇,26.7,全面良芝,4766,ヴィッセル神戸,鹿島アントラーズ,Away,2,2,1.47,13,6,0,457,8,21,2,3,17,12,17,21,4,1,3,0,39,7,102949,182,129,10.1,53.1,15.4,81.6,50.0,76.5,50.0,88.2,2.388,20,6,0,427,17,10,1,2,23,9,17,8,3,2,2,0,36,9,103942,146,111,18.0,46.9,10.0,77.5,29.4,87.0,77.8,76.5,1
2020-08-19,ニッパツ三ツ沢球技場,晴,28.0,全面良芝,2773,横浜ＦＣ,鹿島アントラーズ,Home,1,0,0.367,3,1,0,342,9,14,1,1,26,10,23,28,1,2,2,0,21,6,114862,126,128,2.3,39.8,33.3,71.1,0.0,73.1,60.0,56.5,0.938,15,5,0,624,25,15,2,6,28,10,30,23,2,1,1,0,65,20,111056,148,128,11.7,60.2,0.0,82.4,16.0,92.9,40.0,53.3,3
2020-08-19,ニッパツ三ツ沢球技場,晴,28.0,全面良芝,2773,鹿島アントラーズ,横浜ＦＣ,Away,0,1,0.938,15,5,0,624,25,15,2,6,28,10,30,23,2,1,1,0,65,20,111056,148,128,11.7,60.2,0.0,82.4,16.0,92.9,40.0,53.3,0.367,3,1,0,342,9,14,1,1,26,10,23,28,1,2,2,0,21,6,114862,126,128,2.3,39.8,33.3,71.1,0.0,73.1,60.0,56.5,0
2020-08-23,県立カシマサッカースタジアム,曇,24.5,全面良芝,4949,鹿島アントラーズ,ガンバ大阪,Home,1,1,2.32,25,9,0,635,26,11,2,7,25,10,17,15,2,2,2,0,70,29,113770,159,122,20.5,64.7,4.0,83.6,26.9,96.0,70.0,58.8,0.974,10,5,0,290,5,12,2,5,21,8,14,28,3,2,2,0,24,8,114677,154,121,8.3,35.3,10.0,67.2,20.0,85.7,12.5,71.4,1
2020-08-23,県立カシマサッカースタジアム,曇,24.5,全面良芝,4949,ガンバ大阪,鹿島アントラーズ,Away,1,1,0.974,10,5,0,290,5,12,2,5,21,8,14,28,3,2,2,0,24,8,114677,154,121,8.3,35.3,10.0,67.2,20.0,85.7,12.5,71.4,2.32,25,9,0,635,26,11,2,7,25,10,17,15,2,2,2,0,70,29,113770,159,122,20.5,64.7,4.0,83.6,26.9,96.0,70.0,58.8,1
2020-08-26,味の素スタジアム,晴,30.4,全面良芝,4390,ＦＣ東京,鹿島アントラーズ,Home,1,2,0.71,11,1,0,275,9,13,3,6,21,10,29,16,0,0,1,0,25,10,103613,158,116,9.5,46.8,0.0,67.6,22.2,76.2,30.0,55.2,2.209,21,11,0,392,11,18,0,4,21,9,20,27,2,3,2,0,37,14,102505,158,115,18.3,53.2,9.5,74.7,27.3,95.2,33.3,80.0,0
2020-08-26,味の素スタジアム,晴,30.4,全面良芝,4390,鹿島アントラーズ,ＦＣ東京,Away,2,1,2.209,21,11,0,392,11,18,0,4,21,9,20,27,2,3,2,0,37,14,102505,158,115,18.3,53.2,9.5,74.7,27.3,95.2,33.3,80.0,0.71,11,1,0,275,9,13,3,6,21,10,29,16,0,0,1,0,25,10,103613,158,116,9.5,46.8,0.0,67.6,22.2,76.2,30.0,55.2,3
2020-08-29,三協フロンテア柏スタジアム,晴,30.5,全面良芝,2728,柏レイソル,鹿島アントラーズ,Home,2,3,0.744,11,4,0,281,8,17,5,4,21,5,20,20,0,3,4,1,21,10,101261,160,113,9.7,42.8,18.2,70.1,37.5,61.9,60.0,55.0,1.877,22,8,0,473,18,11,3,7,22,9,9,13,0,3,1,0,62,21,108953,122,116,19.0,57.2,13.6,78.9,50.0,95.5,44.4,77.8,0
